name,energy,flux
water,47.75,6.666666666666667e-06
water,47.85000000000001,0.0
water,47.95,6.666666666666667e-06
water,48.05,0.0
water,48.150000000000006,6.666666666666667e-06
water,48.25,0.0
water,48.35000000000001,0.0
water,48.45,1.3333333333333333e-05
water,48.55,4e-05
water,48.650000000000006,6e-05
water,48.75,6.666666666666667e-05
water,48.85000000000001,8.666666666666667e-05
water,48.95,0.00022666666666666666
water,49.05,0.00018
water,49.150000000000006,0.0002466666666666667
water,49.25,0.00048666666666666666
water,49.35000000000001,0.0005866666666666667
water,49.45,0.0007866666666666666
water,49.55,0.0010066666666666666
water,49.650000000000006,0.0014266666666666666
water,49.75,0.0016733333333333333
water,49.85000000000001,0.002033333333333333
water,49.95,0.002693333333333333
water,50.05,0.003033333333333333
water,50.150000000000006,0.0036
water,50.25,0.0041266666666666665
water,50.35000000000001,0.00458
water,50.45,0.0051333333333333335
water,50.55,0.00564
water,50.650000000000006,0.00638
water,50.75,0.00682
water,50.85000000000001,0.007406666666666666
water,50.95,0.00782
water,51.05,0.008193333333333334
water,51.150000000000006,0.008086666666666667
water,51.25,0.00828
water,51.35000000000001,0.009133333333333334
water,51.45,0.00884
water,51.55,0.009373333333333332
water,51.650000000000006,0.00954
water,51.75,0.0095
water,51.85000000000001,0.009173333333333334
water,51.95,0.009106666666666667
water,52.05,0.009746666666666667
water,52.150000000000006,0.009466666666666667
water,52.25,0.009693333333333333
water,52.35000000000001,0.009853333333333334
water,52.45,0.00978
water,52.55,0.009353333333333333
water,52.650000000000006,0.009246666666666667
water,52.75,0.009893333333333334
water,52.85000000000001,0.009626666666666667
water,52.95,0.009833333333333333
water,53.05,0.01006
water,53.150000000000006,0.00982
water,53.25,0.009386666666666666
water,53.35000000000001,0.009266666666666666
water,53.45,0.01018
water,53.55,0.00984
water,53.650000000000006,0.009606666666666666
water,53.75,0.0102
water,53.85000000000001,0.009833333333333333
water,53.95,0.009653333333333333
water,54.05,0.009533333333333333
water,54.150000000000006,0.010273333333333334
water,54.25,0.009793333333333333
water,54.35000000000001,0.009786666666666667
water,54.45,0.010306666666666667
water,54.55,0.00974
water,54.650000000000006,0.009853333333333334
water,54.75,0.01002
water,54.85000000000001,0.00984
water,54.95,0.010073333333333333
water,55.05,0.010126666666666667
water,55.150000000000006,0.010333333333333333
water,55.25,0.0098
water,55.35000000000001,0.009593333333333334
water,55.45,0.01032
water,55.55,0.010066666666666666
water,55.650000000000006,0.010146666666666667
water,55.75,0.010373333333333333
water,55.85000000000001,0.010026666666666666
water,55.95,0.009993333333333333
water,56.05,0.00982
water,56.150000000000006,0.010426666666666667
water,56.25,0.01026
water,56.35000000000001,0.010173333333333333
water,56.45,0.010486666666666667
water,56.55,0.01016
water,56.650000000000006,0.00992
water,56.75,0.010426666666666667
water,56.85000000000001,0.010093333333333333
water,56.95,0.010386666666666667
water,57.05,0.010573333333333334
water,57.150000000000006,0.010226666666666667
water,57.25,0.010113333333333334
water,57.35000000000001,0.010053333333333333
water,57.45,0.01056
water,57.55,0.010373333333333333
water,57.650000000000006,0.010446666666666667
water,57.75,0.010673333333333333
water,57.85000000000001,0.010213333333333333
water,57.95,0.01008
water,58.05,0.010633333333333333
water,58.150000000000006,0.010533333333333334
water,58.25,0.01026
water,58.35000000000001,0.010873333333333334
water,58.45,0.010306666666666667
water,58.55,0.010353333333333334
water,58.650000000000006,0.010586666666666666
water,58.75,0.01036
water,58.85000000000001,0.010706666666666666
water,58.95,0.01068
water,59.05,0.010486666666666667
water,59.150000000000006,0.01008
water,59.25,0.00996
water,59.35000000000001,0.01046
water,59.45,0.009846666666666667
water,59.55,0.00972
water,59.650000000000006,0.009493333333333333
water,59.75,0.008706666666666666
water,59.85000000000001,0.008113333333333334
water,59.95,0.007846666666666667
water,60.05,0.00728
water,60.150000000000006,0.00648
water,60.25,0.00602
water,60.35000000000001,0.00502
water,60.45,0.004266666666666667
water,60.55,0.0037533333333333333
water,60.650000000000006,0.0028
water,60.75,0.0024066666666666668
water,60.85000000000001,0.0019333333333333333
water,60.95,0.0013666666666666666
water,61.05,0.0011266666666666667
water,61.150000000000006,0.0007266666666666667
water,61.25,0.0006133333333333334
water,61.35000000000001,0.0002866666666666667
water,61.45,0.00026
water,61.55,0.00014666666666666666
water,61.650000000000006,0.0001
water,61.75,9.333333333333333e-05
water,61.85000000000001,4.6666666666666665e-05
water,61.95,2e-05
water,62.05,2.6666666666666667e-05
water,62.150000000000006,1.3333333333333333e-05
salt,47.75,0.0001
salt,47.85000000000001,3.3333333333333335e-05
salt,47.95,6.666666666666667e-05
salt,48.05,6.666666666666667e-05
salt,48.150000000000006,3.3333333333333335e-05
salt,48.25,0.0
salt,48.35000000000001,0.0001
salt,48.45,0.00036666666666666667
salt,48.55,0.0005666666666666667
salt,48.650000000000006,0.0009333333333333333
salt,48.75,0.0009333333333333333
salt,48.85000000000001,0.0024
salt,48.95,0.0029
salt,49.05,0.0027
salt,49.150000000000006,0.0049
salt,49.25,0.007166666666666667
salt,49.35000000000001,0.009
salt,49.45,0.011766666666666667
salt,49.55,0.015466666666666667
salt,49.650000000000006,0.0196
salt,49.75,0.024033333333333334
salt,49.85000000000001,0.029833333333333333
salt,49.95,0.0345
salt,50.05,0.0397
salt,50.150000000000006,0.04306666666666667
salt,50.25,0.049166666666666664
salt,50.35000000000001,0.04906666666666667
salt,50.45,0.0542
salt,50.55,0.055733333333333336
salt,50.650000000000006,0.0578
salt,50.75,0.05583333333333333
salt,50.85000000000001,0.0568
salt,50.95,0.0552
